Calculated SalePrice,Id,Original Saleprice
273940.625466,1247,186500
288199.955779,1248,169900
282295.620852,1249,129500
264139.458651,1250,119000
525316.105823,1251,244000
520770.598326,1252,171750
195054.3327,1253,130000
540831.851762,1255,165400
297487.545404,1256,127500
308972.187173,1257,301500
334649.844221,1258,99900
536995.033362,1259,190000
291628.364602,1260,151000
522702.822053,1261,181000
521018.748852,1262,128900
279506.403101,1263,161500
167735.347531,1264,180500
315344.080835,1265,181000
312185.843382,1266,183900
173913.74536,1267,122000
311179.155211,1268,378500
231261.459836,1269,381000
230744.890054,1270,144000
335377.474471,1271,260000
481949.675086,1272,185750
210224.979417,1273,137000
209631.000467,1274,177000
258135.06406,1275,139000
517876.303073,1276,137000
291431.748171,1277,162000
542761.220087,1278,197900
315655.994886,1279,237000
284324.19063,1280,68400
275661.589272,1281,227000
707706.087654,1282,180000
316874.496414,1283,150500
375894.716033,1284,139000
263729.506078,1285,169000
278264.40819,1286,132500
525634.22928,1287,143000
542133.871776,1288,190000
321718.611283,1289,278000
542243.352637,1290,281000
239379.615941,1291,180500
304518.125374,1292,119500
271050.300118,1293,107500
215589.932308,1294,162900
255048.746249,1295,115000
192887.316258,1296,138500
169808.81739,1297,155000
532027.293078,1299,160000
446383.797912,1300,154000
314458.643345,1301,225000
292393.11509,1302,177500
340578.970802,1303,290000
316941.483595,1304,232000
530905.796974,1305,130000
559767.600189,1306,325000
522187.730921,1307,202500
250303.070307,1308,138000
191174.567822,1309,147000
527499.560801,1310,179200
331063.113662,1311,335000
274275.802151,1312,203000
723303.587994,1313,302000
293396.734542,1314,333168
268721.494129,1315,119000
550646.63695,1316,206900
537031.996594,1317,295493
303180.188087,1318,208900
278680.704373,1319,275000
266747.829329,1320,111000
630313.537572,1321,156500
269091.838636,1322,72500
543047.710769,1323,190000
370427.018215,1324,82500
295447.140393,1325,147000
343434.564067,1326,55000
358785.434131,1327,79000
225046.296283,1328,130500
534739.566075,1329,256000
537296.210188,1330,176500
527312.266346,1331,227000
260938.253124,1332,132500
270075.304164,1333,100000
187980.004597,1334,125500
252892.175922,1335,125000
275746.518576,1336,167900
284787.319203,1337,135000
338731.821033,1338,52500
534439.726206,1339,200000
523704.105118,1340,128500
535754.810067,1341,123000
254277.612783,1342,155000
331500.1749,1343,228500
310186.648288,1344,177000
288709.991249,1345,155835
260489.19825,1346,108500
716177.243538,1347,262500
532591.179348,1348,283463
272654.42772,1349,215000
372671.553899,1350,122000
317524.981413,1351,200000
297671.907727,1352,171000
308597.030909,1353,134900
315640.698591,1354,410000
541685.424799,1355,235000
238149.588812,1356,170000
199696.840243,1357,110000
263181.8575,1358,149900
538187.621586,1359,177500
321989.969738,1360,315000
293252.647877,1361,189000
652151.538206,1362,260000
536045.247361,1363,104900
276478.048934,1364,156932
286482.772166,1365,144152
302545.380956,1366,216000
545172.318174,1367,193000
231996.98736,1368,127000
543974.916308,1369,144000
316634.181279,1370,232000
303365.887927,1371,105000
214851.518325,1372,165500
519840.715886,1373,274300
303034.720849,1374,466500
340377.044117,1375,250000
315982.497916,1376,239000
285763.965162,1377,91000
247705.91716,1378,117000
539492.712348,1379,83000
303492.881987,1380,167500
519652.154614,1381,58500
248416.717801,1382,237500
265576.662502,1383,157000
234283.440149,1384,112000
204771.40017,1385,105000
199766.866377,1386,125500
236798.889857,1387,250000
191871.380688,1388,136000
534683.460445,1389,377500
281208.441494,1390,131000
596964.971912,1391,235000
249591.475564,1392,124000
246038.122542,1393,123000
711248.550964,1394,163000
297687.446724,1395,246578
323958.077996,1396,281213
540924.10188,1397,160000
240090.787568,1398,137500
214306.076658,1399,138000
165884.898205,1400,137450
272913.097263,1401,120000
272059.103014,1402,193000
304913.573504,1403,193879
540600.021537,1404,282922
251380.190854,1405,105000
544319.230683,1406,275000
236506.958449,1407,133000
357720.778663,1408,112000
531859.860166,1409,125500
255896.570984,1410,215000
540695.823131,1411,230000
229094.830279,1412,140000
529196.607342,1413,90000
544738.46243,1414,257000
545996.697493,1415,207000
274900.175835,1416,175900
266032.598252,1417,122500
314180.149863,1418,340000
284956.382052,1419,124000
293178.863386,1420,223000
277159.733125,1421,179900
285473.729482,1422,127500
311166.451614,1423,136500
719395.481335,1424,274970
549777.42247,1425,144000
526173.939294,1426,142000
294398.878723,1427,271000
287467.717318,1428,140000
510660.857194,1429,119000
283410.49044,1430,182900
273831.018654,1431,192140
258490.527715,1432,143750
285194.139932,1433,64500
295524.041534,1434,186500
460498.482258,1435,160000
261535.473352,1436,174000
203917.343211,1437,120500
520332.267581,1438,394617
218217.365048,1439,149700
276385.571494,1440,197000
317013.746811,1441,191000
303344.62105,1442,149300
529576.194711,1443,310000
261447.457998,1444,121000
289114.244346,1445,179600
260037.474955,1446,129000
276056.465482,1447,157900
282698.141787,1448,240000
191471.936354,1449,112000
385491.519106,1450,92000
370270.316782,1451,136000
536557.98528,1452,287090
272421.255801,1453,145000
346794.229701,1454,84500
324873.964766,1455,185000
255809.848622,1456,175000
501835.976013,1457,210000
275055.259424,1458,266500
231239.174679,1459,142125
552802.145494,1460,147500
